order_item_id,transaction_id,product_id,quantity,unit_price
22663,16736,6,1,5.75
22664,16737,17,1,4.5
22665,16737,22,1,2.95
22666,16738,25,1,7.95
22667,16738,3,1,5.25
22668,16739,3,1,5.25
22669,16740,6,1,5.75
22670,16741,8,1,2.95
22671,16742,5,1,5.25
22672,16742,21,1,3.95
22673,16743,7,1,5.95
22674,16744,2,1,3.75
22675,16745,6,1,5.75
22676,16746,5,1,5.25
22677,16746,18,1,3.95
22678,16747,13,1,5.95
22679,16748,16,1,3.25
22680,16749,8,1,2.95
22681,16749,20,1,3.75
22682,16750,6,1,5.75
22683,16751,6,1,5.75
22684,16752,6,2,5.75
22685,16753,9,1,4.5
22686,16754,21,1,3.95
22687,16754,9,1,4.5
22688,16755,2,1,3.75
22689,16756,13,1,5.95
22690,16757,1,1,3.25
22691,16757,18,1,3.95
22692,16758,10,1,4.95
22693,16759,9,1,4.5
22694,16760,16,1,3.25
22695,16761,13,1,5.95
22696,16762,11,2,5.5
22697,16763,18,1,3.95
22698,16763,7,1,5.95
22699,16764,2,1,3.75
22700,16765,2,1,3.75
22701,16765,20,1,3.75
22702,16766,23,1,6.5
22703,16766,8,1,2.95
22704,16767,3,1,5.25
22705,16767,19,1,4.75
22706,16768,2,1,3.75
22707,16768,20,1,3.75
22708,16769,2,1,3.75
22709,16770,2,1,3.75
22710,16770,25,1,7.95
22711,16771,1,1,3.25
22712,16772,6,1,5.75
22713,16773,11,2,5.5
22714,16774,8,1,2.95
22715,16775,20,1,3.75
22716,16775,7,1,5.95
22717,16776,6,1,5.75
22718,16777,16,1,3.25
22719,16778,9,1,4.5
22720,16778,26,1,7.5
22721,16779,21,1,3.95
22722,16779,9,1,4.5
22723,16780,10,1,4.95
22724,16781,8,1,2.95
22725,16782,2,1,3.75
22726,16782,25,1,7.95
22727,16783,24,1,8.95
22728,16783,2,1,3.75
22729,16784,3,1,5.25
22730,16785,5,1,5.25
22731,16786,14,1,4.95
22732,16787,12,1,5.75
22733,16788,19,1,4.75
22734,16788,7,1,5.95
22735,16789,16,1,3.25
22736,16790,14,2,4.95
22737,16791,15,1,3.25
22738,16792,17,1,4.5
22739,16793,2,2,3.75
22740,16794,8,1,2.95
22741,16795,5,1,5.25
22742,16795,18,1,3.95
22743,16796,7,1,5.95
22744,16797,8,2,2.95
22745,16798,6,1,5.75
22746,16799,5,1,5.25
22747,16800,20,1,3.75
22748,16800,6,1,5.75
22749,16801,2,1,3.75
22750,16802,10,1,4.95
22751,16803,4,1,5.0
22752,16804,7,1,5.95
22753,16805,13,1,5.95
22754,16805,18,1,3.95
22755,16806,20,1,3.75
22756,16806,3,1,5.25
22757,16807,16,1,3.25
22758,16808,6,1,5.75
22759,16809,7,1,5.95
22760,16810,9,1,4.5
22761,16811,10,1,4.95
22762,16812,6,1,5.75
22763,16813,13,1,5.95
22764,16814,6,1,5.75
22765,16815,12,1,5.75
22766,16816,1,1,3.25
22767,16817,5,1,5.25
22768,16818,1,1,3.25
22769,16819,3,1,5.25
22770,16819,19,1,4.75
22771,16820,12,1,5.75
22772,16821,5,1,5.25
22773,16822,28,1,14.95
22774,16822,17,1,4.5
22775,16822,21,1,3.95
22776,16823,20,1,3.75
22777,16823,5,1,5.25
22778,16824,12,1,5.75
22779,16825,2,1,3.75
22780,16826,6,1,5.75
22781,16827,21,1,3.95
22782,16827,2,1,3.75
22783,16828,5,2,5.25
22784,16829,7,1,5.95
22785,16830,3,1,5.25
22786,16831,5,1,5.25
22787,16832,3,1,5.25
22788,16833,4,1,5.0
22789,16833,25,1,7.95
22790,16834,5,1,5.25
22791,16835,7,1,5.95
22792,16836,20,1,3.75
22793,16836,8,1,2.95
22794,16837,2,1,3.75
22795,16838,12,1,5.75
22796,16839,4,1,5.0
22797,16840,4,1,5.0
22798,16841,6,1,5.75
22799,16842,8,2,2.95
22800,16843,6,1,5.75
22801,16844,9,1,4.5
22802,16844,18,1,3.95
22803,16845,8,1,2.95
22804,16846,20,1,3.75
22805,16846,1,1,3.25
22806,16847,3,1,5.25
22807,16847,21,1,3.95
22808,16848,1,1,3.25
22809,16849,16,1,3.25
22810,16850,18,1,3.95
22811,16850,3,1,5.25
22812,16851,3,1,5.25
22813,16852,2,1,3.75
22814,16853,20,1,3.75
22815,16853,4,1,5.0
22816,16854,1,1,3.25
22817,16855,9,1,4.5
22818,16856,23,1,6.5
22819,16856,6,1,5.75
22820,16857,9,1,4.5
22821,16858,11,1,5.5
22822,16859,9,2,4.5
22823,16860,6,1,5.75
22824,16861,12,1,5.75
22825,16861,26,1,7.5
22826,16862,27,1,16.95
22827,16862,6,1,5.75
22828,16863,11,1,5.5
22829,16864,25,1,7.95
22830,16864,15,2,3.25
22831,16865,10,1,4.95
22832,16865,22,1,2.95
22833,16866,2,1,3.75
22834,16867,14,1,4.95
22835,16867,18,1,3.95
22836,16868,5,1,5.25
22837,16869,15,1,3.25
22838,16870,20,1,3.75
22839,16870,2,2,3.75
22840,16871,3,1,5.25
22841,16872,7,1,5.95
22842,16873,4,1,5.0
22843,16874,3,1,5.25
22844,16874,18,1,3.95
22845,16875,7,2,5.95
22846,16876,10,1,4.95
22847,16877,4,1,5.0
22848,16878,6,1,5.75
22849,16879,23,1,6.5
22850,16879,4,1,5.0
22851,16880,1,2,3.25
22852,16880,20,1,3.75
22853,16881,25,1,7.95
22854,16881,1,1,3.25
22855,16882,1,1,3.25
22856,16882,20,1,3.75
22857,16883,24,1,8.95
22858,16883,1,1,3.25
22859,16884,16,1,3.25
22860,16884,22,1,2.95
22861,16885,11,1,5.5
22862,16886,4,1,5.0
22863,16887,1,2,3.25
22864,16888,17,2,4.5
22865,16889,10,1,4.95
22866,16889,22,1,2.95
22867,16890,23,1,6.5
22868,16890,8,1,2.95
22869,16891,7,1,5.95
22870,16892,4,1,5.0
22871,16893,18,1,3.95
22872,16893,4,1,5.0
22873,16894,12,1,5.75
22874,16895,3,1,5.25
22875,16896,16,1,3.25
22876,16897,1,1,3.25
22877,16897,20,1,3.75
22878,16898,1,1,3.25
22879,16899,1,1,3.25
22880,16900,13,2,5.95
22881,16901,18,1,3.95
22882,16901,16,1,3.25
22883,16902,3,1,5.25
22884,16903,4,1,5.0
22885,16903,18,1,3.95
22886,16904,9,1,4.5
22887,16905,4,1,5.0
22888,16906,1,1,3.25
22889,16907,5,1,5.25
22890,16908,2,1,3.75
22891,16909,24,1,8.95
22892,16909,4,1,5.0
22893,16910,4,1,5.0
22894,16911,12,1,5.75
22895,16912,3,1,5.25
22896,16913,6,1,5.75
22897,16913,26,1,7.5
22898,16914,12,2,5.75
22899,16915,10,1,4.95
22900,16916,3,1,5.25
22901,16916,18,1,3.95
22902,16917,15,1,3.25
22903,16918,6,1,5.75
22904,16918,25,1,7.95
22905,16919,18,1,3.95
22906,16919,9,1,4.5
22907,16920,14,1,4.95
22908,16921,16,1,3.25
22909,16922,13,1,5.95
22910,16923,7,1,5.95
22911,16924,22,1,2.95
22912,16924,4,1,5.0
22913,16925,25,1,7.95
22914,16925,6,1,5.75
22915,16926,8,1,2.95
22916,16927,2,1,3.75
22917,16928,18,1,3.95
22918,16928,2,1,3.75
22919,16929,11,1,5.5
22920,16930,14,1,4.95
22921,16930,20,1,3.75
22922,16931,2,1,3.75
22923,16932,6,1,5.75
22924,16933,2,1,3.75
22925,16934,4,2,5.0
22926,16934,20,1,3.75
22927,16935,5,1,5.25
22928,16936,2,1,3.75
22929,16937,20,1,3.75
22930,16937,17,1,4.5
22931,16938,2,1,3.75
22932,16939,4,1,5.0
22933,16940,4,1,5.0
22934,16941,3,1,5.25
22935,16942,9,1,4.5
22936,16942,18,1,3.95
22937,16943,3,1,5.25
22938,16944,10,1,4.95
22939,16945,6,1,5.75
22940,16946,20,1,3.75
22941,16946,1,1,3.25
22942,16947,2,1,3.75
22943,16948,5,1,5.25
22944,16949,16,1,3.25
22945,16949,18,1,3.95
22946,16950,5,1,5.25
22947,16951,2,1,3.75
22948,16952,8,1,2.95
22949,16953,4,1,5.0
22950,16954,1,1,3.25
22951,16954,26,1,7.5
22952,16955,8,1,2.95
22953,16955,27,1,16.95
22954,16956,6,1,5.75
22955,16957,5,1,5.25
22956,16958,15,1,3.25
22957,16959,7,1,5.95
22958,16960,18,1,3.95
22959,16960,2,1,3.75
22960,16961,9,2,4.5
22961,16962,3,1,5.25
22962,16963,2,1,3.75
22963,16964,11,1,5.5
22964,16965,11,1,5.5
22965,16966,6,1,5.75
22966,16967,16,1,3.25
22967,16968,19,1,4.75
22968,16968,3,1,5.25
22969,16969,17,1,4.5
22970,16970,15,1,3.25
22971,16970,21,1,3.95
22972,16971,19,1,4.75
22973,16971,5,1,5.25
22974,16972,5,1,5.25
22975,16972,19,1,4.75
22976,16973,5,2,5.25
22977,16973,20,1,3.75
22978,16974,1,1,3.25
22979,16975,9,1,4.5
22980,16976,4,1,5.0
22981,16977,4,1,5.0
22982,16978,1,1,3.25
22983,16978,20,1,3.75
22984,16979,15,1,3.25
22985,16980,3,1,5.25
22986,16981,12,1,5.75
22987,16982,2,1,3.75
22988,16983,12,1,5.75
22989,16984,14,1,4.95
22990,16985,4,1,5.0
22991,16986,10,1,4.95
22992,16987,6,1,5.75
22993,16987,18,1,3.95
22994,16988,14,1,4.95
22995,16989,10,1,4.95
22996,16990,23,1,6.5
22997,16990,11,1,5.5
22998,16991,3,1,5.25
22999,16991,20,1,3.75
23000,16992,12,1,5.75
23001,16993,20,1,3.75
23002,16993,1,1,3.25
23003,16994,3,1,5.25
23004,16995,8,1,2.95
23005,16996,11,1,5.5
23006,16997,15,1,3.25
23007,16998,17,1,4.5
23008,16998,21,1,3.95
23009,16999,3,1,5.25
23010,17000,1,1,3.25
23011,17001,6,1,5.75
23012,17002,5,1,5.25
23013,17003,12,1,5.75
23014,17004,4,1,5.0
23015,17005,3,1,5.25
23016,17006,9,1,4.5
23017,17007,6,1,5.75
23018,17008,2,1,3.75
23019,17008,18,1,3.95
23020,17009,13,1,5.95
23021,17010,8,1,2.95
23022,17011,16,1,3.25
23023,17012,2,1,3.75
23024,17012,20,1,3.75
23025,17013,28,1,14.95
23026,17013,7,1,5.95
23027,17014,7,2,5.95
23028,17015,5,1,5.25
23029,17016,3,1,5.25
23030,17016,20,1,3.75
23031,17017,7,1,5.95
23032,17018,7,1,5.95
23033,17019,6,1,5.75
23034,17020,20,1,3.75
23035,17020,15,1,3.25
23036,17021,18,1,3.95
23037,17021,4,1,5.0
23038,17022,6,1,5.75
23039,17023,6,1,5.75
23040,17024,10,1,4.95
23041,17025,9,1,4.5
23042,17025,18,1,3.95
23043,17026,7,1,5.95
23044,17027,1,1,3.25
23045,17027,20,1,3.75
23046,17028,5,1,5.25
23047,17028,24,1,8.95
23048,17029,6,1,5.75
23049,17030,2,1,3.75
23050,17031,18,1,3.95
23051,17031,5,1,5.25
23052,17032,7,1,5.95
23053,17033,21,1,3.95
23054,17033,9,1,4.5
23055,17034,1,1,3.25
23056,17035,20,1,3.75
23057,17035,12,1,5.75
23058,17036,17,1,4.5
23059,17037,4,1,5.0
23060,17038,18,1,3.95
23061,17038,15,1,3.25
23062,17039,9,1,4.5
23063,17040,21,1,3.95
23064,17040,3,1,5.25
23065,17041,6,1,5.75
23066,17042,2,1,3.75
23067,17043,7,1,5.95
23068,17044,10,1,4.95
23069,17045,1,1,3.25
23070,17046,8,1,2.95
23071,17046,28,1,14.95
23072,17047,2,1,3.75
23073,17048,3,1,5.25
23074,17049,6,1,5.75
23075,17050,6,1,5.75
23076,17051,3,1,5.25
23077,17051,20,1,3.75
23078,17052,20,1,3.75
23079,17052,11,1,5.5
23080,17053,2,1,3.75
23081,17054,1,1,3.25
23082,17055,25,1,7.95
23083,17055,3,1,5.25
23084,17056,8,1,2.95
23085,17057,15,1,3.25
23086,17058,9,1,4.5
23087,17059,18,1,3.95
23088,17059,11,1,5.5
23089,17060,5,1,5.25
23090,17060,21,1,3.95
23091,17061,16,1,3.25
23092,17062,4,1,5.0
23093,17063,11,1,5.5
23094,17064,4,1,5.0
23095,17065,5,1,5.25
23096,17065,27,1,16.95
23097,17065,20,1,3.75
23098,17066,6,1,5.75
23099,17067,4,1,5.0
23100,17068,7,1,5.95
23101,17069,11,1,5.5
23102,17070,8,1,2.95
23103,17071,4,1,5.0
23104,17072,17,1,4.5
23105,17072,24,1,8.95
23106,17073,4,1,5.0
23107,17074,26,1,7.5
23108,17074,3,1,5.25
23109,17075,7,1,5.95
23110,17076,6,1,5.75
23111,17077,5,1,5.25
23112,17077,23,1,6.5
23113,17078,5,1,5.25
23114,17079,7,1,5.95
23115,17080,18,1,3.95
23116,17080,4,1,5.0
23117,17081,5,1,5.25
23118,17081,18,1,3.95
23119,17082,21,1,3.95
23120,17082,2,1,3.75
23121,17083,6,1,5.75
23122,17083,25,1,7.95
23123,17084,10,1,4.95
23124,17085,21,1,3.95
23125,17085,3,1,5.25
23126,17086,6,1,5.75
23127,17086,20,1,3.75
23128,17087,3,1,5.25
23129,17088,3,1,5.25
23130,17089,15,1,3.25
23131,17089,21,1,3.95
23132,17090,2,1,3.75
23133,17090,22,1,2.95
23134,17091,11,1,5.5
23135,17092,1,1,3.25
23136,17092,20,1,3.75
23137,17093,9,1,4.5
23138,17094,4,1,5.0
23139,17095,1,1,3.25
23140,17096,6,1,5.75
23141,17097,1,1,3.25
23142,17098,26,1,7.5
23143,17098,1,1,3.25
23144,17099,13,1,5.95
23145,17100,4,1,5.0
23146,17101,6,1,5.75
23147,17102,9,1,4.5
23148,17103,22,1,2.95
23149,17103,3,1,5.25
23150,17104,4,1,5.0
23151,17105,4,1,5.0
23152,17105,18,1,3.95
23153,17106,13,1,5.95
23154,17107,20,1,3.75
23155,17107,2,1,3.75
23156,17108,7,1,5.95
23157,17109,1,1,3.25
23158,17109,20,1,3.75
23159,17110,4,1,5.0
23160,17111,7,1,5.95
23161,17111,22,1,2.95
23162,17112,16,1,3.25
23163,17113,9,1,4.5
23164,17114,1,2,3.25
23165,17115,1,1,3.25
23166,17115,22,1,2.95
23167,17116,18,1,3.95
23168,17116,5,1,5.25
23169,17117,12,1,5.75
23170,17118,16,1,3.25
23171,17119,7,1,5.95
23172,17120,3,1,5.25
23173,17120,18,1,3.95
23174,17121,18,1,3.95
23175,17121,7,1,5.95
23176,17122,5,1,5.25
23177,17122,19,1,4.75
23178,17123,3,1,5.25
23179,17124,3,1,5.25
23180,17124,20,1,3.75
23181,17125,5,1,5.25
23182,17126,1,1,3.25
23183,17127,22,1,2.95
23184,17127,2,1,3.75
23185,17128,5,1,5.25
23186,17128,19,1,4.75
23187,17129,12,1,5.75
23188,17130,4,1,5.0
23189,17131,6,1,5.75
23190,17131,20,1,3.75
23191,17132,1,1,3.25
23192,17132,22,1,2.95
23193,17133,18,1,3.95
23194,17133,7,1,5.95
23195,17134,4,1,5.0
23196,17135,2,1,3.75
23197,17136,15,1,3.25
23198,17137,11,1,5.5
23199,17138,18,1,3.95
23200,17138,6,1,5.75
23201,17139,2,1,3.75
23202,17139,22,1,2.95
23203,17140,3,1,5.25
23204,17141,7,1,5.95
23205,17142,18,1,3.95
23206,17142,5,1,5.25
23207,17143,12,1,5.75
23208,17144,4,1,5.0
23209,17144,24,1,8.95
23210,17145,6,1,5.75
23211,17146,4,1,5.0
23212,17146,21,1,3.95
23213,17147,16,1,3.25
23214,17148,4,1,5.0
23215,17149,20,1,3.75
23216,17149,3,1,5.25
23217,17150,1,1,3.25
23218,17151,3,1,5.25
23219,17152,16,1,3.25
23220,17153,3,1,5.25
23221,17154,4,1,5.0
23222,17155,5,1,5.25
23223,17156,7,1,5.95
23224,17157,12,1,5.75
23225,17158,24,1,8.95
23226,17158,2,1,3.75
23227,17159,20,1,3.75
23228,17159,14,1,4.95
23229,17160,7,1,5.95
23230,17161,16,1,3.25
23231,17161,18,1,3.95
23232,17162,5,1,5.25
23233,17163,8,1,2.95
23234,17163,20,1,3.75
23235,17164,8,1,2.95
23236,17165,1,1,3.25
23237,17166,18,1,3.95
23238,17166,5,1,5.25
23239,17167,3,1,5.25
23240,17167,19,1,4.75
23241,17168,20,1,3.75
23242,17168,16,1,3.25
23243,17169,4,1,5.0
23244,17170,8,1,2.95
23245,17171,1,2,3.25
23246,17171,21,1,3.95
23247,17172,1,1,3.25
23248,17173,12,1,5.75
23249,17174,22,1,2.95
23250,17174,2,1,3.75
23251,17175,5,1,5.25
23252,17176,4,1,5.0
23253,17177,7,1,5.95
23254,17178,10,1,4.95
23255,17179,20,1,3.75
23256,17179,7,2,5.95
23257,17180,13,1,5.95
23258,17181,18,1,3.95
23259,17181,3,1,5.25
23260,17182,23,1,6.5
23261,17182,16,1,3.25
23262,17183,3,1,5.25
23263,17184,5,1,5.25
23264,17184,18,1,3.95
23265,17185,3,1,5.25
23266,17186,2,1,3.75
23267,17186,21,1,3.95
23268,17187,1,1,3.25
23269,17187,18,1,3.95
23270,17188,7,1,5.95
23271,17189,13,1,5.95
23272,17190,4,1,5.0
23273,17191,8,1,2.95
23274,17192,5,1,5.25
23275,17193,6,1,5.75
23276,17194,18,1,3.95
23277,17194,7,1,5.95
23278,17195,6,1,5.75
23279,17196,4,1,5.0
23280,17197,13,1,5.95
23281,17198,21,1,3.95
23282,17198,2,1,3.75
23283,17199,5,1,5.25
23284,17199,19,1,4.75
23285,17200,18,1,3.95
23286,17200,7,1,5.95
23287,17201,25,1,7.95
23288,17201,12,1,5.75
23289,17202,1,1,3.25
23290,17203,6,1,5.75
23291,17204,5,2,5.25
23292,17204,19,1,4.75
23293,17205,4,1,5.0
23294,17206,16,2,3.25
23295,17207,14,1,4.95
23296,17208,2,1,3.75
23297,17209,15,1,3.25
23298,17210,18,1,3.95
23299,17210,3,1,5.25
23300,17211,13,1,5.95
23301,17212,6,1,5.75
23302,17212,20,1,3.75
23303,17213,5,1,5.25
23304,17213,18,1,3.95
23305,17214,23,1,6.5
23306,17214,6,1,5.75
23307,17215,2,1,3.75
23308,17216,2,1,3.75
23309,17217,4,1,5.0
23310,17218,4,1,5.0
23311,17219,2,1,3.75
23312,17220,17,1,4.5
23313,17221,9,1,4.5
23314,17222,10,2,4.95
23315,17223,14,1,4.95
23316,17224,1,1,3.25
23317,17225,2,1,3.75
23318,17226,20,1,3.75
23319,17226,7,2,5.95
23320,17227,18,1,3.95
23321,17227,6,1,5.75
23322,17228,21,1,3.95
23323,17228,4,1,5.0
23324,17229,4,1,5.0
23325,17230,2,1,3.75
23326,17231,13,1,5.95
23327,17232,3,1,5.25
23328,17233,5,1,5.25
23329,17233,19,1,4.75
23330,17234,6,1,5.75
23331,17234,20,1,3.75
23332,17235,20,1,3.75
23333,17235,6,1,5.75
23334,17236,18,1,3.95
23335,17236,1,1,3.25
23336,17237,6,1,5.75
23337,17237,23,1,6.5
23338,17238,7,1,5.95
23339,17239,6,1,5.75
23340,17240,4,1,5.0
23341,17241,15,1,3.25
23342,17242,4,1,5.0
23343,17243,5,1,5.25
23344,17243,21,1,3.95
23345,17244,25,1,7.95
23346,17244,4,1,5.0
23347,17245,3,1,5.25
23348,17246,2,2,3.75
23349,17247,5,1,5.25
23350,17248,23,1,6.5
23351,17248,4,1,5.0
23352,17249,3,1,5.25
23353,17250,18,1,3.95
23354,17250,4,1,5.0
23355,17251,6,1,5.75
23356,17252,18,1,3.95
23357,17252,5,1,5.25
23358,17253,1,1,3.25
23359,17254,11,1,5.5
23360,17255,3,1,5.25
23361,17255,22,1,2.95
23362,17256,14,1,4.95
23363,17257,19,1,4.75
23364,17257,4,1,5.0
23365,17258,17,1,4.5
23366,17259,7,1,5.95
23367,17260,14,1,4.95
23368,17260,25,1,7.95
23369,17261,2,1,3.75
23370,17262,14,1,4.95
23371,17263,23,1,6.5
23372,17263,1,1,3.25
23373,17264,18,1,3.95
23374,17264,1,1,3.25
23375,17265,5,1,5.25
23376,17266,6,1,5.75
23377,17267,9,1,4.5
23378,17268,13,1,5.95
23379,17269,7,1,5.95
23380,17270,18,1,3.95
23381,17270,5,2,5.25
23382,17271,5,1,5.25
23383,17272,6,1,5.75
23384,17273,9,1,4.5
23385,17274,18,1,3.95
23386,17274,4,1,5.0
23387,17275,5,1,5.25
23388,17275,18,1,3.95
23389,17276,2,1,3.75
23390,17277,7,2,5.95
23391,17278,12,1,5.75
23392,17279,5,1,5.25
23393,17280,8,1,2.95
23394,17281,2,1,3.75
23395,17282,20,1,3.75
23396,17282,9,2,4.5
23397,17283,2,1,3.75
23398,17284,18,1,3.95
23399,17284,4,1,5.0
23400,17285,16,1,3.25
23401,17286,8,1,2.95
23402,17287,16,1,3.25
23403,17288,7,1,5.95
23404,17289,7,1,5.95
23405,17290,8,1,2.95
23406,17290,21,1,3.95
23407,17291,7,1,5.95
23408,17291,18,1,3.95
23409,17292,18,1,3.95
23410,17292,7,1,5.95
23411,17293,17,1,4.5
23412,17294,3,1,5.25
23413,17295,5,1,5.25
23414,17296,8,1,2.95
23415,17296,25,1,7.95
23416,17297,2,1,3.75
23417,17297,24,1,8.95
23418,17298,16,1,3.25
23419,17299,20,1,3.75
23420,17299,7,1,5.95
23421,17300,6,1,5.75
23422,17301,2,1,3.75
23423,17302,1,1,3.25
23424,17302,18,1,3.95
23425,17303,7,1,5.95
23426,17304,5,1,5.25
23427,17305,8,1,2.95
23428,17306,5,1,5.25
23429,17306,18,1,3.95
23430,17307,7,1,5.95
23431,17307,19,1,4.75
23432,17308,4,1,5.0
23433,17309,3,1,5.25
23434,17310,25,1,7.95
23435,17310,4,2,5.0
23436,17311,20,1,3.75
23437,17311,17,1,4.5
23438,17312,6,1,5.75
23439,17312,21,1,3.95
23440,17313,4,2,5.0
23441,17314,5,1,5.25
23442,17314,28,1,14.95
23443,17315,18,1,3.95
23444,17315,4,1,5.0
23445,17316,5,1,5.25
23446,17316,18,1,3.95
23447,17317,24,1,8.95
23448,17317,2,1,3.75
23449,17318,7,1,5.95
23450,17319,6,1,5.75
23451,17320,2,1,3.75
23452,17320,21,1,3.95
23453,17321,19,1,4.75
23454,17321,4,1,5.0
23455,17322,9,1,4.5
23456,17323,19,1,4.75
23457,17323,4,1,5.0
23458,17324,18,1,3.95
23459,17324,5,1,5.25
23460,17325,9,1,4.5
23461,17326,8,1,2.95
23462,17327,25,1,7.95
23463,17327,8,1,2.95
23464,17328,22,1,2.95
23465,17328,1,1,3.25
23466,17329,7,1,5.95
23467,17330,7,2,5.95
23468,17330,21,1,3.95
23469,17331,11,1,5.5
23470,17332,5,1,5.25
23471,17333,1,2,3.25
23472,17334,13,1,5.95
23473,17335,3,1,5.25
23474,17336,4,1,5.0
23475,17337,6,1,5.75
23476,17338,4,1,5.0
23477,17338,19,1,4.75
23478,17339,9,1,4.5
23479,17340,14,1,4.95
23480,17341,9,2,4.5
23481,17342,2,2,3.75
23482,17343,16,1,3.25
23483,17344,4,1,5.0
23484,17344,19,1,4.75
23485,17345,20,1,3.75
23486,17345,17,2,4.5
23487,17346,5,1,5.25
23488,17346,18,1,3.95
23489,17347,16,1,3.25
23490,17348,3,1,5.25
23491,17349,18,1,3.95
23492,17349,6,1,5.75
23493,17350,18,1,3.95
23494,17350,10,1,4.95
23495,17351,7,1,5.95
23496,17351,20,1,3.75
23497,17352,19,1,4.75
23498,17352,4,1,5.0
23499,17353,13,1,5.95
23500,17354,6,1,5.75
23501,17355,5,1,5.25
23502,17355,22,1,2.95
23503,17356,6,1,5.75
23504,17357,5,1,5.25
23505,17358,16,1,3.25
23506,17359,21,1,3.95
23507,17359,1,2,3.25
23508,17360,25,1,7.95
23509,17360,1,1,3.25
23510,17361,4,1,5.0
23511,17361,18,1,3.95
23512,17362,1,1,3.25
23513,17363,5,2,5.25
23514,17364,1,1,3.25
23515,17365,6,1,5.75
23516,17365,18,1,3.95
23517,17366,9,1,4.5
23518,17367,2,1,3.75
23519,17367,22,1,2.95
23520,17368,7,1,5.95
23521,17369,6,1,5.75
23522,17370,7,1,5.95
23523,17371,4,1,5.0
23524,17372,16,1,3.25
23525,17373,4,1,5.0
23526,17374,18,1,3.95
23527,17374,3,1,5.25
23528,17375,8,1,2.95
23529,17376,15,1,3.25
23530,17377,7,1,5.95
23531,17378,25,1,7.95
23532,17378,7,1,5.95
23533,17379,12,1,5.75
23534,17380,8,1,2.95
23535,17381,13,1,5.95
23536,17382,8,1,2.95
23537,17383,5,1,5.25
23538,17383,18,1,3.95
23539,17384,6,1,5.75
23540,17384,23,1,6.5
23541,17385,6,1,5.75
23542,17386,16,1,3.25
23543,17387,2,1,3.75
23544,17388,15,1,3.25
23545,17389,12,1,5.75
23546,17390,9,1,4.5
23547,17391,3,1,5.25
23548,17392,8,1,2.95
23549,17392,26,1,7.5
23550,17393,21,1,3.95
23551,17393,9,1,4.5
23552,17394,21,1,3.95
23553,17394,13,1,5.95
23554,17395,6,1,5.75
23555,17396,23,1,6.5
23556,17396,1,1,3.25
23557,17397,4,1,5.0
23558,17398,7,1,5.95
23559,17399,15,1,3.25
23560,17399,20,1,3.75
23561,17400,23,1,6.5
23562,17400,4,1,5.0
23563,17401,15,1,3.25
23564,17401,21,1,3.95
23565,17402,3,1,5.25
23566,17402,19,1,4.75
23567,17403,7,1,5.95
23568,17404,10,1,4.95
23569,17405,4,1,5.0
23570,17406,7,2,5.95
23571,17406,22,1,2.95
23572,17407,13,1,5.95
23573,17408,1,1,3.25
23574,17409,8,1,2.95
23575,17410,9,1,4.5
23576,17411,16,1,3.25
23577,17412,7,1,5.95
23578,17413,12,1,5.75
23579,17414,9,1,4.5
23580,17414,20,1,3.75
23581,17415,23,1,6.5
23582,17415,5,1,5.25
23583,17416,5,1,5.25
23584,17417,20,1,3.75
23585,17417,1,1,3.25
23586,17418,3,1,5.25
23587,17419,18,1,3.95
23588,17419,4,1,5.0
23589,17420,18,1,3.95
23590,17420,5,2,5.25
23591,17421,25,1,7.95
23592,17421,8,2,2.95
23593,17422,10,1,4.95
23594,17422,20,1,3.75
23595,17423,17,1,4.5
23596,17424,5,1,5.25
23597,17425,2,1,3.75
23598,17426,20,1,3.75
23599,17426,5,1,5.25
23600,17427,27,1,16.95
23601,17427,4,1,5.0
23602,17428,1,1,3.25
23603,17428,23,1,6.5
23604,17429,10,1,4.95
23605,17430,10,1,4.95
23606,17431,12,1,5.75
23607,17432,17,1,4.5
23608,17433,5,1,5.25
23609,17434,3,1,5.25
23610,17435,7,1,5.95
23611,17436,8,1,2.95
23612,17437,16,1,3.25
23613,17438,12,1,5.75
23614,17438,22,1,2.95
23615,17439,7,1,5.95
23616,17440,13,1,5.95
23617,17441,3,1,5.25
23618,17441,18,1,3.95
23619,17442,20,1,3.75
23620,17442,4,1,5.0
23621,17443,1,1,3.25
23622,17444,18,1,3.95
23623,17444,5,1,5.25
23624,17445,22,1,2.95
23625,17445,2,1,3.75
23626,17446,7,1,5.95
23627,17447,12,1,5.75
23628,17447,18,1,3.95
23629,17448,6,2,5.75
23630,17449,8,1,2.95
23631,17449,21,1,3.95
23632,17450,3,1,5.25
23633,17451,14,1,4.95
23634,17452,10,1,4.95
23635,17453,1,1,3.25
23636,17454,8,1,2.95
23637,17455,6,1,5.75
23638,17456,5,2,5.25
23639,17457,8,1,2.95
23640,17458,9,1,4.5
23641,17459,3,1,5.25
23642,17460,5,1,5.25
23643,17461,3,1,5.25
23644,17462,25,1,7.95
23645,17462,8,1,2.95
23646,17463,6,1,5.75
23647,17464,11,1,5.5
23648,17465,10,1,4.95
23649,17466,11,1,5.5
23650,17467,3,2,5.25
23651,17468,8,1,2.95
23652,17469,10,1,4.95
23653,17470,8,1,2.95
23654,17470,20,1,3.75
23655,17471,18,1,3.95
23656,17471,7,1,5.95
23657,17472,7,1,5.95
23658,17473,7,1,5.95
23659,17473,18,1,3.95
23660,17474,13,1,5.95
